id,name,fuel,capex,fom,vom,lifetime,discount_rate,heat_rate_base,heat_rate_incr,unit_size,node,max_build,min_build,initial_capacity,line,unit_type,is_flexible,scenarios,near_optimum,range_group
174,ESP_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,ESP,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
175,EST_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,EST,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
176,FIN_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,FIN,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
177,FRA_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,FRA,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
178,GBR_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,GBR,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
179,GRC_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,GRC,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
180,HRV_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,HRV,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
181,HUN_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,HUN,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
182,IRL_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,IRL,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
183,ITA_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,ITA,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
184,LTU_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,LTU,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
185,LUX_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,LUX,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
186,LVA_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,LVA,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
187,MKD_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,MKD,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
188,MNE_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,MNE,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
189,NLD_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,NLD,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
190,NOR_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,NOR,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
191,POL_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,POL,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
192,PRT_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,PRT,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
193,ROU_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,ROU,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
194,SRB_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,SRB,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
195,SVK_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,SVK,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
196,SVN_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,SVN,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
197,SWE_biogas,biogas,4050.51,162.02,0.06,20,0.07,0,2.44,0.5,SWE,25,0,0,other_connections,biogas,TRUE,7percent,FALSE,
198,ALB_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,ALB,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
199,AUT_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,AUT,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
200,BEL_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,BEL,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
201,BGR_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,BGR,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
202,BIH_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,BIH,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
203,CHE_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,CHE,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
204,CYP_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,CYP,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
205,CZE_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,CZE,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
206,DEU_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,DEU,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
207,DNK_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,DNK,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
208,ESP_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,ESP,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
209,EST_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,EST,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
210,FIN_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,FIN,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
211,FRA_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,FRA,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
212,GBR_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,GBR,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
213,GRC_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,GRC,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
214,HRV_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,HRV,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
215,HUN_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,HUN,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
216,IRL_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,IRL,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
217,ITA_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,ITA,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
218,LTU_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,LTU,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
219,LUX_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,LUX,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
220,LVA_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,LVA,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
221,MKD_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,MKD,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
222,MNE_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,MNE,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
223,NLD_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,NLD,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
224,NOR_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,NOR,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
225,POL_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,POL,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
226,PRT_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,PRT,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
227,ROU_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,ROU,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
228,SRB_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,SRB,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
229,SVK_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,SVK,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
230,SVN_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,SVN,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
231,SWE_biomass,biomass,4766.57,190.66,4,20,0.07,0,3.45,0.5,SWE,25,0,0,other_connections,biomass,TRUE,7percent,FALSE,
232,ALB_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,ALB,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
233,AUT_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,AUT,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
234,BEL_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,BEL,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
235,BGR_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,BGR,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
236,BIH_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,BIH,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
237,CHE_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,CHE,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
238,CYP_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,CYP,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
239,CZE_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,CZE,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
240,DEU_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,DEU,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
241,DNK_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,DNK,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
242,ESP_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,ESP,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
243,EST_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,EST,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
244,FIN_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,FIN,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
245,FRA_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,FRA,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
246,GBR_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,GBR,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
247,GRC_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,GRC,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
248,HRV_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,HRV,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
249,HUN_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,HUN,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
250,IRL_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,IRL,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
251,ITA_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,ITA,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
252,LTU_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,LTU,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
253,LUX_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,LUX,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
254,LVA_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,LVA,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
255,MKD_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,MKD,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
256,MNE_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,MNE,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
257,NLD_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,NLD,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
258,NOR_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,NOR,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
259,POL_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,POL,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
260,PRT_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,PRT,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
261,ROU_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,ROU,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
262,SRB_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,SRB,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
263,SVK_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,SVK,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
264,SVN_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,SVN,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
265,SWE_ccgt,gas,987.5,17.75,3.88,25,0.07,0,1.72,0.5,SWE,250,0,0,other_connections,ccgt,TRUE,7percent,FALSE,
266,BEL_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,BEL,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
267,BGR_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,BGR,250,2,0,other_connections,nuclear,FALSE,7percent,FALSE,
268,CHE_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,CHE,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
269,CZE_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,CZE,250,5.415,2.056,other_connections,nuclear,FALSE,7percent,FALSE,
270,ESP_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,ESP,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
271,EST_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,EST,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
272,FIN_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,FIN,250,0,1.634,other_connections,nuclear,FALSE,7percent,FALSE,
273,FRA_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,FRA,250,9.405,7.497,other_connections,nuclear,FALSE,7percent,FALSE,
274,GBR_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,GBR,250,5.149,0,other_connections,nuclear,FALSE,7percent,FALSE,
275,HUN_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,HUN,250,2.404,0,other_connections,nuclear,FALSE,7percent,FALSE,
276,NLD_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,NLD,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
277,NOR_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,NOR,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
278,POL_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,POL,250,3.135,0,other_connections,nuclear,FALSE,7percent,FALSE,
279,ROU_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,ROU,250,1.807,0.67,other_connections,nuclear,FALSE,7percent,FALSE,
280,SVK_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,SVK,250,1.14,0.922,other_connections,nuclear,FALSE,7percent,FALSE,
281,SVN_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,SVN,250,1.045,0,other_connections,nuclear,FALSE,7percent,FALSE,
282,SWE_nuclear,nuclear,7349.6,176.75,0,50,0.07,0,3.03,1,SWE,250,0,0,other_connections,nuclear,FALSE,7percent,FALSE,
283,BEL_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,BEL,1.96,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
284,BGR_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,BGR,1.87,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
285,CHE_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,CHE,1.15,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
286,CZE_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,CZE,1.8,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
287,ESP_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,ESP,6.67,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
288,FIN_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,FIN,1.31,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
289,FRA_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,FRA,49.49,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
290,GBR_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,GBR,5.88,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
291,HUN_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,HUN,1.82,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
292,ROU_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,ROU,0.635,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
293,SVK_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,SVK,1.35,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
294,SVN_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,SVN,0.654,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
295,SWE_nuclear_LTE,nuclear,786.15,16.12,0,20,0.07,0,3.03,1,SWE,6.466,0,0,other_connections,nuclear_LTE,FALSE,7percent,FALSE,
296,HRV_geotherm,geothermal,4015,174.83,0,25,0.07,0,0,0.001,HRV,0,0,0.01,other_connections,geothermal,TRUE,7percent,FALSE,
297,FRA_geotherm,geothermal,4015,174.83,0,25,0.07,0,0,0.001,FRA,0,0,0.016,other_connections,geothermal,TRUE,7percent,FALSE,
298,DEU_geotherm,geothermal,4015,174.83,0,25,0.07,0,0,0.001,DEU,0,0,0.052,other_connections,geothermal,TRUE,7percent,FALSE,
299,ITA_geotherm,geothermal,4015,174.83,0,25,0.07,0,0,0.001,ITA,0,0,0.772,other_connections,geothermal,TRUE,7percent,FALSE,
300,PRT_geotherm,geothermal,4015,174.83,0,25,0.07,0,0,0.001,PRT,0,0,0.029,other_connections,geothermal,TRUE,7percent,FALSE,
